#Id,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Lumo,gLumo
206212160,,-0.0722,-0.11,-0.195,0.1854,-0.3381,0.3648,1.2819999999999998,1.13,1.5001,1.0436,1.7498,7.463213021535469,-49.67100000000001,51.294,-1.5726,-1.61,-1.3355,-1.6232,-1.1902,-1.0166,-1.05,-0.7372,-1.07,-0.5825,0.6527,0.57,0.9243,0.53,1.1242,-1.6740000000000002,-1.71,-1.4298,-1.7256,-1.2902,4532,64,-1.7175,-1.75,-1.4667,-1.77,-1.3326,-1.6311,-1.67,-1.3948,-1.67,-1.242,-1.751,-1.77,-1.4889,-1.79,-1.357,-1.7549,-1.79,-1.5119999999999998,-1.81,-1.3779,-7.37162221132687,1.16564770762397,-1.73555308388486,5.2262,4.4157,9.9081,4.0272,16.6478,,0.153,2308.058,2312.0645,2061.3891,2363.095,1937.9384,2385.0772,4.093,0.07,-0.183,0.212,griJHKs,1.5639,1.4254,1.7897,1.33,2.0177,0.2808,0.23,0.5751,0.19,0.7501,9.718186025604536,2.4422,2.4318,2.4524,2.4219999999999997,2.4624,-3.0033,-3.0438,-2.9932,-3.0585,-2.9787,1.2307034906674899,1.2805,1.0127,1.3364,0.8871,1.3818,,0.4951,0.45,0.7709999999999999,0.41,0.9313,11.8162,11.82,11.5708,11.8674,11.4367,11.8875,6,35.31,0.86,0.5733,0.49,0.8529,0.45,1.0508,9.289787850952521e-06,11.152999999999999,9.9825,11.3225,9.4789,11.5327,,0.1165,0.07,0.4002,0.039,0.5697,2.44298356778362,0.15085295,0.185295238385599,4.6819,0.2678,11.369209915930673,10.02,-1.69527705755976,2.27932430449362,0.4299,0.0352,2.33123312331233,0.202394303361009,2.2119999999999997,-0.159,0.008750295191477584,0.0,47.11221670858713,48.95653869879641
206212324,,0.1703,0.17,0.0054,0.3348,-0.1474,0.4949,1.5868,1.35,1.7414,1.19,1.9486,7.42178936129657,-53.147,54.791000000000004,-0.9887,-1.1136,-0.8903,-1.2228,-0.8099,-0.4411,-0.5804,-0.3302,-0.69,-0.2245,1.1252,0.93,1.2458,0.79,1.39,-1.0705,-1.2076,-0.9902,-1.2916,-0.8903,4740,90,-1.1149,-1.23,-1.0143,-1.33,-0.9321,-1.0504,-1.1728,-0.9502,-1.27,-0.8574,-1.1463,-1.266,-1.0504,-1.369,-0.9704,-1.1585,-1.2856,-1.07,-1.37,-0.9716,-7.276493021956849,1.46137148763352,-2.36258059019721,8.7155,5.3716,12.4407,3.8459,18.3286,,0.21899999999999997,2982.1433,2985.3826,2867.4779,3119.179,2764.0122,3247.0424,5.353,0.09,-0.32,0.213,griJHKs,1.8729,1.6416,2.0297,1.47,2.221,0.8118,0.6156,0.9097,0.4946,1.0497,9.940292307224787,2.5882,2.5775,2.5989,2.5675,2.6095,-2.773,-2.7917,-2.7612,-2.8063,-2.7471,1.19288331078545,1.0106,0.9183,1.1375,0.8433,1.2578,,1.0098,0.8458,1.1297,0.716,1.2497,12.3726,12.375,12.2875,12.4702,12.2077,12.5574,6,48.87,1.14,1.0407,0.8558,1.1697,0.73,1.3258,2.24908378969181e-05,8.4402,8.0538,8.8147,7.7625,9.1837,,0.6446,0.49,0.7688,0.37,0.8935,2.59387240949006,0.12585055,0.12422127806395099,3.53455,0.1096,8.085922089268553,6.32,-1.01570906377482,2.68279616320744,0.3413,0.0267,2.9282928292829298,0.2400533342972561,2.075,-0.092,0.011301560266992056,0.0,32.28563794408904,29.632138944396125
206220686,,0.0896,0.11,-0.065,0.244,-0.2083,0.3848,2.1591,1.9166,2.2896,1.75,2.4656,7.5620413025806785,-50.121,51.961999999999996,-0.4270000000000001,-0.51,-0.3135,-0.608,-0.2303,0.0955,0.006,0.2297,-0.1002,0.3297,1.5866,1.49,1.7817,1.3504,1.9097,-0.5105,-0.59,-0.3998,-0.6778,-0.3102,4783,87,-0.5425,-0.63,-0.4417,-0.7132,-0.3502,-0.48,-0.57,-0.3743,-0.6679999999999999,-0.2899,-0.5684,-0.6588,-0.4702,-0.75,-0.3858,-0.5804,-0.67,-0.4815,-0.753,-0.39,-7.48990915138061,1.04198347683684,-1.5590859263973105,6.6475,4.9545,10.497,3.5678,14.9565,,0.158,2063.389,2055.8911,1988.0626,2135.4496,1916.4614,2207.0452,8.512,0.11599999999999999,-0.204,0.212,griJHKs,2.4326,2.19,2.5563,2.0256,2.7297,1.2816,1.19,1.4595,1.053,1.5701,9.8226583460036,2.8643,2.8535,2.8724,2.8454,2.8824,-2.3783,-2.3912,-2.3659,-2.4033,-2.3538,1.24293736033055,1.1102,1.0032,1.2076,0.9198,1.3181,,1.515,1.41,1.6701,1.2906,1.7898,11.5729,11.565,11.4922,11.6474,11.4125,11.7191,6,91.54,1.8,1.5353,1.4202,1.7097,1.29,1.8453,0.00010700497433700002,6.3774,6.1427,6.6366,5.9243,6.8853,,1.1594,1.07,1.3234,0.9448,1.4301,2.86840199815211,0.0736935,0.100982436263231,3.8495,0.1022,6.488327981242265,5.95,-0.554171435346179,2.7460419235517,0.4663,0.0382,2.1512151215121498,0.18728015715954105,2.05,-0.077,0.013527326571188807,0.0,19.11082203270252,19.781428176084816
206224320,,0.0394,0.07,-0.1111,0.1849,-0.2457,0.3348,1.5973,1.45,1.8075,1.2734,1.9297,7.37815267401145,-53.869,55.975,-0.9552,-1.0634,-0.8903,-1.1944,-0.8702,-0.3671,-0.5044,-0.3103,-0.6494,-0.2903,1.2123,1.0238,1.2901,0.8590000000000001,1.3502,-1.043,-1.159,-0.9899,-1.2698,-0.9503,4685,92,-1.0874,-1.198,-1.0299,-1.3084,-0.9903,-1.0113,-1.1226,-0.9503,-1.2544,-0.9299,-1.1089,-1.2186,-1.0503,-1.3498,-1.0299,-1.1258,-1.2376,-1.0703,-1.348,-1.0303,-7.18942987808854,1.65808169553556,-2.71700552152276,15.2137,10.617,20.1777,6.4254,20.1789,,0.217,3392.9441,3380.6476,3301.4128,3527.6675,3235.8615,3676.9544,5.021,0.087,-0.381,0.213,grJHKs,1.8695,1.7386,2.09,1.5658,2.2096,0.8941,0.7098,0.9511,0.5636,1.0098,10.1822348481206,2.5339,2.5225,2.5425,2.5175,2.5569,-2.8295,-2.8447,-2.8163,-2.8596,-2.8038,1.05624005962653,0.8686,0.8279,0.9814,0.7906,1.1,,1.0924,0.93,1.1598,0.77,1.1956,12.6529,12.645,12.5935,12.7374,12.5499,12.8274,5,43.34,1.07,1.0992,0.9666,1.2298,0.805,1.2898,1.74463180746752e-05,8.3743,8.1283,8.7398,7.9799,9.1964,,0.7375,0.5848,0.8097,0.43,0.8461,2.5391846042205497,0.11312735,0.099021584712163,4.78035,0.1128,8.165331837331598,6.92,-1.02251538427399,2.77437388037434,0.2903,0.0345,3.42034203420342,0.44667003669185795,2.109,-0.11,0.01357391212127404,0.0,30.33373864922492,28.838760403123928
206226228,,0.1292,0.13,-0.0323,0.255,-0.165,0.4041,1.5764,1.41,1.7375,1.25,1.9527,7.43733582769681,-53.068999999999996,55.14100000000001,-0.7538,-0.8412,-0.6303,-0.95,-0.5179,-0.2429,-0.35,-0.1195,-0.47,0.006,1.1958,1.07,1.3482,0.9194,1.5097,-0.8306,-0.91,-0.7026,-1.0134,-0.5903,4907,97,-0.8532,-0.95,-0.7439,-1.0496,-0.6304,-0.8082,-0.9016,-0.6903,-1.0036,-0.5703,-0.8865,-0.9756,-0.7699,-1.0708,-0.6503,-0.8976,-0.99,-0.7839,-1.0906,-0.6699,-7.29340640294229,1.45608628022619,-2.33703098832411,3.6881,2.541,5.3242,1.7458,8.222999999999999,,0.22699999999999998,2953.2985,2944.422,2839.4878,3058.3284,2731.6174,3158.6632,7.518,0.133,-0.507,0.214,griJHKs,1.8453,1.69,2.025,1.5132,2.2298,0.9043,0.7878,1.0498,0.65,1.2018,9.56680268810269,2.8057,2.7972,2.8174,2.7875,2.8272,-2.4907,-2.5063,-2.4746,-2.5215,-2.4587,1.3725385923408202,1.227,1.1168,1.3724,1.0092,1.5301,,1.1279,1.0102,1.2697,0.87,1.4185,12.3515,12.345,12.2662,12.4274,12.1821,12.4975,6,79.16,1.66,1.1318,0.9944,1.2701,0.8656,1.4497,7.3113587815618e-05,7.2946,6.9119,7.5512,6.6124,7.9059,,0.8014,0.67,0.9212,0.55,1.0757,2.81085471414966,0.1094203,0.108370921778649,1.3916,0.1278,8.158924483402354,7.77,-1.07943832563064,2.9054736961161103,0.2953,0.0295,3.3693369336933703,0.36059828252034,1.966,-0.054000000000000006,0.014136854003296109,0.0,27.698594117484717,34.6513842663126
206229087,,0.0427,0.04,-0.085,0.1853,-0.215,0.3133,1.9691,1.77,2.1032,1.589,2.2501,7.51709484047271,-53.544,55.753,-0.7705,-0.863,-0.69,-0.9638,-0.6503,-0.19899999999999998,-0.29,-0.095,-0.4028,-0.0503,1.4131,1.2752,1.5297,1.13,1.6105,-0.8583,-0.95,-0.7815,-1.05,-0.7397,4617,77,-0.899,-0.99,-0.8229,-1.09,-0.7812,-0.8272,-0.91,-0.7386,-1.0226,-0.7102,-0.9268,-1.0176,-0.8503,-1.1166,-0.8103,-0.9399,-1.03,-0.8637,-1.13,-0.8234,-7.39738055151762,1.33621697964449,-2.16400586908289,12.9098,9.2257,17.9537,6.4402,20.1777,,0.142,2720.409,2728.9770000000008,2634.1469,2815.0305,2573.3565,2920.0777,5.9239999999999995,0.087,-0.22899999999999998,0.212,griJHKs,2.2272,2.05,2.3718,1.8728,2.5097,1.0663,0.95,1.1843,0.8154,1.2497,10.110919514182099,2.6411,2.6325,2.6515,2.6225,2.6602,-2.6839999999999997,-2.6965,-2.6713,-2.7109,-2.6613,1.14360052952628,0.9447,0.8824,1.0471,0.8432,1.1586,,1.274,1.168,1.3897,1.0396,1.4496,12.1732,12.18,12.1032,12.2474,12.0525,12.327,6,55.89,1.25,1.3305,1.2158,1.4696,1.07,1.5484,3.10902192948684e-05,7.6767,7.4302,7.979,7.2778,8.3212,,0.9129999999999999,0.81,1.0292,0.6859999999999999,1.0897,2.64645494651632,0.0904418,0.097270080963828,4.364,0.08235,6.860539652704851,5.95,-0.62853921729455,2.62298337530768,0.4028,0.0355,2.4842484248424803,0.23409367665456496,2.156,-0.13,0.014172753084882285,0.0,24.04247460952981,19.20200532020375
206234446,,0.0511,0.01,-0.0516,0.1551,-0.1203,0.2849,1.0975,0.9576,1.1698,0.7898,1.2097,7.73165731223364,-49.21,51.478,-1.5137,-1.55,-1.3764,-1.5942,-1.3303,-0.8627,-1.01,-0.8455,-1.09,-0.8275,0.6491,0.5196,0.6896,0.4016,0.7097,-1.5964,-1.63,-1.4574,-1.6736,-1.4103,4767,74,-1.6369999999999998,-1.67,-1.4978,-1.712,-1.4503,-1.5613,-1.59,-1.4142,-1.65,-1.3834,-1.6646,-1.71,-1.5374,-1.75,-1.4869999999999999,-1.6721,-1.71,-1.5357,-1.7542,-1.4903,-7.6935832926181,0.7663556050317549,-1.1101742623525601,17.6173,8.8105,20.1765,6.1263,20.1785,,0.037000000000000005,1499.3846,1506.6066,1450.4407,1537.2243,1410.9119,1571.1337,4.053,0.09300000000000001,-0.08800000000000001,0.21100000000000002,griJHKs,1.3947,1.25,1.4637,1.0826,1.5097,0.3329,0.2068,0.3698,0.1054,0.3898,10.245939349879,2.3739,2.3625,2.3856,2.3575,2.4047,-3.0780000000000003,-3.0869999999999997,-3.0638,-3.0963,-3.0460000000000003,0.8570745947431031,0.8506,0.8355,1.0236,0.8203,1.1166,,0.5682,0.4424,0.6097,0.33,0.6174,10.8796,10.89,10.8075,10.9337,10.7475,10.9811,6,30.12,0.9,0.5762,0.4428,0.6097,0.3304,0.6298,7.9691204257315e-06,10.6282,9.9788,10.8129,9.6828,10.9944,,0.2063,0.07,0.2336,-0.0214,0.2498,2.3849184431170296,0.0433918,0.080470418988014,8.8068,0.17300000000000001,9.2914718328308,8.92,-1.33793477844281,2.42994219714601,0.7546,0.0572,1.3321332133213302,0.10734495953513,2.063,-0.076,0.01908436125636384,0.0,52.3709647311059,40.025813447076345
206249284,,0.1489,0.15,0.075,0.2182,0.005,0.2968,0.7563,0.63,1.284,0.59,1.4945,7.9127319642663805,-53.226000000000006,56.006,-1.6206,-1.67,-1.2472,-1.67,-1.1002,-1.1161,-1.17,-0.6867,-1.17,-0.5326,0.3588,0.25,0.8425,0.244,1.03,-1.6971,-1.73,-1.3159999999999998,-1.7304,-1.1703,4849,78,-1.7304,-1.77,-1.359,-1.77,-1.213,-1.6754,-1.71,-1.2955,-1.7116,-1.1502,-1.76,-1.79,-1.3825,-1.8044,-1.2503,-1.7738,-1.81,-1.4055,-1.81,-1.2594,-7.888840731618599,0.614425788422184,-0.9658979932669072,4.0163,3.1989,11.5176,3.4135,20.1786,,0.083,1237.8939,1238.7967,1222.306,1254.5469,1201.3511,1271.997,4.327,0.079,-0.21,0.21100000000000002,griJHKs,1.0457,0.91,1.5765,0.8704,1.7898,0.0581,-0.03,0.5303,-0.03,0.7090000000000001,9.603826145242161,2.4398,2.4275,2.4499,2.4154,2.4575,-3.0345,-3.0438,-2.9845,-3.0463,-2.9541,0.887728051197875,1.2277,0.8818,1.2941,0.7629,1.2941,,0.2926,0.21,0.7487,0.1982,0.9097,10.4634,10.465,10.4359,10.4924,10.3983,10.5224,6,32.97,0.92,0.2912,0.19,0.7859999999999999,0.1822,0.9697,1.00276338651034e-05,10.9471,9.3068,11.0158,8.7668,11.116,,-0.0622,-0.15,0.3813,-0.15,0.5507,2.42788593882576,0.01612045,0.03721653959599,7.5013,0.3459,10.073580426629736,9.62,-1.5261270792398602,2.27025297212808,0.8673,0.063,1.16111611161116,0.08920038993352,2.009,-0.057,0.011709622717848582,0.0,59.48362635105489,50.3694237797705
206254014,,0.1157,0.12,0.0183,0.2049,-0.075,0.2961,1.7136,1.57,1.814,1.45,1.8988,7.706634113195768,-53.706,56.698,-0.946,-1.0092,-0.9102,-1.1032,-0.8899,-0.3628,-0.4358,-0.3303,-0.536,-0.3102,1.2225,1.1312,1.2897,1.0126,1.3297,-1.0351,-1.0912,-0.9903,-1.1840000000000002,-0.9703,4643,76,-1.0755,-1.1316,-1.0302,-1.2252,-1.0102,-1.003,-1.069,-0.9702,-1.1626,-0.9502,-1.1062,-1.1704,-1.0702,-1.25,-1.0346,-1.1194,-1.1718,-1.0703,-1.2626,-1.0503,-7.63974358951546,1.01317680645103,-1.6257795873259802,19.9526,14.9486,20.1776,10.4232,20.1788,,0.16,2047.9473,2046.4449,2011.4071,2089.2249,1983.7184,2145.2831,4.99,0.08900000000000001,-0.295,0.213,grJHKs,1.995,1.87,2.1063,1.7324,2.1702,0.8919,0.8114,0.9497,0.69,0.976,10.299999496117001,2.5158,2.5075,2.5247,2.4984,2.5324,-2.8441,-2.8574,-2.8313,-2.8713,-2.8199,0.8931540857911949,0.8441,0.8016,0.8923,0.7736,0.9681,,1.0974,1.0198,1.1498,0.8998,1.1698,11.5566,11.555,11.5175,11.5999,11.4874,11.6574,5,40.83,1.07,1.1602,1.07,1.2258,0.9552,1.2697,1.61606733369898e-05,8.3459,8.1283,8.5403,7.9799,8.8444,,0.7427,0.6642,0.7897,0.5466,0.8101,2.51131962138093,0.0389089,0.054785378849374,5.004,0.04535,7.456898669415099,5.94,-0.8137753551514479,2.6899104430082703,0.5347,0.0462,1.87818781878188,0.174468907942722,2.138,-0.122,0.012020986035981264,0.0,29.06240950610847,23.200735217681192
206257164,,0.0549,0.02,-0.075,0.1837,-0.2058,0.3249,1.2163,1.07,1.3407,0.97,1.565,7.89924483772929,-52.504,55.438,-1.545,-1.59,-1.3853,-1.6332,-1.2502,-0.9951,-1.03,-0.7992,-1.07,-0.6521,0.6653,0.5514,0.8097,0.49,0.9926,-1.6379,-1.69,-1.482,-1.73,-1.3459,4585,67,-1.6796,-1.73,-1.5204,-1.77,-1.3858,-1.5954,-1.65,-1.4503,-1.6884,-1.3103,-1.7061,-1.75,-1.5433,-1.7902,-1.4102,-1.7156,-1.77,-1.5672,-1.8078,-1.4302,-7.87472318611667,0.621935485745423,-0.9587528754106752,8.0188,6.3826,12.2773,5.0699,19.0639,,0.214,1240.6996,1244.5148,1183.123,1274.9383,1119.3862,1304.6332,3.819,0.07200000000000001,-0.35700000000000004,0.213,griJHKs,1.5094,1.37,1.6383,1.2628,1.8497,0.3145,0.2184,0.4702,0.17,0.6453,9.904109381704213,2.3893,2.3775,2.3994,2.3675,2.4102,-3.0834,-3.0938,-3.0537,-3.1085,-3.0363,1.1497925026558,1.0734,0.9332,1.1471,0.8241,1.2158,,0.5332,0.4348,0.6698,0.382,0.8301,10.4683,10.475,10.3651,10.5274,10.2449,10.5774,6,31.29,0.81,0.5868,0.49,0.7544,0.4222,0.9298,7.208654130136839e-06,10.9136,10.2235,11.2182,9.6347,11.4272,,0.1544,0.07,0.3105,0.03,0.4815,2.39301613277406,0.04590765,0.104714060704661,4.2585,0.10695,9.565120114661902,8.55,-1.33823856491671,2.38842373426254,0.9337,0.0693,1.07710771077108,0.085005279816595,2.175,-0.14300000000000002,0.0134166998666593,0.0,47.25893759367598,36.30184900384425
206265026,,-0.0206,-0.02,-0.145,0.1425,-0.265,0.2847,1.8276,1.61,1.9353,1.4484,2.0696,7.46712496893589,-53.342,56.618,-0.7235,-0.8184,-0.6303,-0.9259999999999999,-0.5902,-0.2078,-0.2786,-0.0702,-0.3966,-0.0302,1.4206,1.2086,1.4701,1.07,1.5497,-0.7998,-0.8948,-0.7103,-1.0032,-0.6703,4732,94,-0.8389,-0.9334,-0.7502,-1.042,-0.7103,-0.7901,-0.8782,-0.6903,-0.9842,-0.6503,-0.8644,-0.9726,-0.79,-1.0822,-0.7499,-0.8813,-0.99,-0.8068,-1.081,-0.7503,-7.31284358416834,1.51005761982573,-2.4060958442220604,12.3022,9.3239,18.8297,6.2158,20.1783,,0.24100000000000002,3028.9636,3040.885,2926.2399,3151.2793,2854.3027,3274.6461,6.124,0.10099999999999999,-0.489,0.214,griJHKs,2.1359,1.89,2.214,1.7114,2.3301,1.1104,0.9056,1.1497,0.7708,1.2097,10.089982783181199,2.6474,2.6383,2.6574,2.6292,2.6674,-2.6599,-2.6752,-2.6463,-2.6906,-2.6338,1.03901331041371,0.8885,0.826,0.9907,0.7774,1.0914,,1.3232,1.1340000000000001,1.3697,0.99,1.4158,12.4065,12.415,12.3315,12.4924,12.2775,12.5758,6,55.89,1.31,1.3552,1.1504,1.4098,1.01,1.4854,3.36361654794535e-05,7.37,7.145,7.7252,6.9502,8.0516,,0.9663,0.779,1.01,0.65,1.0639,2.6517973772187,0.11251969999999999,0.10760121608141301,6.5275,0.08235,11.745477929623565,,-1.8195511364106598,2.56946379088527,0.1982,0.0276,4.8964896489649,0.728900450423391,2.077,-0.1,0.009773986554999043,0.0,24.451440483610835,62.10275402525142
206272120,,0.0514,0.05,-0.095,0.213,-0.235,0.3604,1.7825,1.59,1.9835,1.41,2.1197,7.553914118554701,-53.13,56.585,-0.8859999999999999,-0.9890000000000001,-0.81,-1.1012,-0.7703,-0.3034,-0.4162,-0.2103,-0.55,-0.1733,1.2965,1.1426,1.4297,0.97,1.4898,-0.9749,-1.07,-0.897,-1.1942,-0.8699,4670,88,-1.0129,-1.11,-0.9386,-1.23,-0.9079,-0.9392,-1.03,-0.8519,-1.159,-0.8302,-1.0458,-1.1420000000000001,-0.9703,-1.2518,-0.9303,-1.0559,-1.15,-0.9786,-1.27,-0.9502,-7.43833789308931,1.31633882368169,-2.07848368085059,13.5192,9.6605,19.4415,6.0464,20.1777,,0.18600000000000005,2628.3446,2636.3308,2549.7644,2731.1292,2487.5389,2841.2129999999997,5.4060000000000015,0.085,-0.188,0.213,griJHKs,2.0774,1.8886,2.2696,1.7016,2.3896,0.9507,0.8102,1.07,0.6602,1.1297,10.130950992947,2.5847,2.577,2.5974,2.5675,2.6064,-2.7632,-2.7778,-2.7513,-2.7934,-2.7413,1.12147753653825,0.9103,0.8629,1.0247,0.8275,1.148,,1.1673,1.03,1.2745,0.8858,1.3298,12.0984,12.105,12.0325,12.1817,11.9788,12.2675,6,48.87,1.14,1.2238,1.07,1.3552,0.9138,1.4297,2.2768399382093e-05,8.0901,7.8466,8.4324,7.6913,8.8288,,0.8015,0.67,0.9103,0.53,0.9664,2.59064167893607,0.0906824,0.09893875778636801,4.8905,0.1144,10.083231142566621,7.9,-1.47591004168441,2.3498353897961297,0.2997,0.0316,3.3183318331833194,0.37821942419943294,2.122,-0.11,0.009766297255757152,0.0,27.94897156492101,43.41676868870824
206284191,,0.0513,0.05,-0.0902,0.1847,-0.215,0.3205,2.104,1.93,2.2622,1.77,2.4077,7.794053886223298,-52.898,56.678999999999995,-0.5466,-0.63,-0.4522,-0.721,-0.3903,0.0098,-0.09,0.1107,-0.1828,0.1898,1.588,1.4512,1.7097,1.3244,1.8101,-0.6298,-0.7236,-0.55,-0.7934,-0.4704,4704,73,-0.6679999999999999,-0.75,-0.5777,-0.8308,-0.5103,-0.5994,-0.6868,-0.5104,-0.77,-0.4406,-0.6993,-0.7824,-0.6103,-0.87,-0.5497,-0.7095,-0.79,-0.6189,-0.87,-0.5512,-7.74797425532429,0.846268822647118,-1.3138106210468798,10.5067,7.3621,14.6182,5.559,19.5035,,0.128,1678.8770000000006,1678.8039999999999,1624.4635,1735.729,1574.3089,1792.6252,7.282999999999999,0.09699999999999999,-0.139,0.212,griJHKs,2.3817,2.2072,2.5298,2.0326,2.6501,1.2574,1.1306,1.3696,1.0228,1.4698,10.0214663319335,2.7644,2.7534,2.7724,2.7459,2.7824,-2.5096,-2.52,-2.4963,-2.5325,-2.4863,1.16945160919204,0.9974,0.9286,1.1065,0.8593,1.1912,,1.4696,1.35,1.579,1.2436,1.6698,11.1251,11.125,11.0535,11.1974,10.9854,11.2674,6,73.47,1.53,1.5202,1.39,1.6477,1.266,1.7498,6.23510763583676e-05,6.8289,6.5875,7.0784,6.4145,7.3441,,1.1123,0.99,1.2156,0.8912,1.3097,2.76928459600326,0.05563275,0.09352170584254699,3.62805,0.08895,7.797403060348262,6.39,-0.930327722489352,2.8618641531574305,0.5213,0.055,1.92919291929193,0.2271109208185481,2.101,-0.099,0.011928346304727113,0.0,20.500350592420585,26.72758691364339
206328599,,-0.0278,-0.05,-0.165,0.1186,-0.295,0.2677,2.0997,1.85,2.1952,1.71,2.369,7.850921902591339,-50.794,55.703,-0.4614,-0.5662,-0.3702,-0.6598,-0.2899,0.092,-0.05,0.17,-0.15,0.2659,1.6225,1.432,1.71,1.31,1.84,-0.5508,-0.6409999999999999,-0.45,-0.7296,-0.3703,4799,75,-0.5824,-0.67,-0.4805,-0.7672,-0.4102,-0.5187,-0.61,-0.4145,-0.71,-0.341,-0.6155,-0.6998,-0.5104,-0.79,-0.4325,-0.6316,-0.71,-0.5207,-0.807,-0.4503,-7.818695983382419,0.7106108921400659,-1.02901572468441,8.1879,5.6702,11.8819,3.9355,15.7662,,0.019,1360.7896,1367.729,1310.6898,1410.9441,1269.1121,1461.1371,8.061,0.11,-0.247,0.21,griJHKs,2.373,2.129,2.4702,1.9776,2.6297,1.3128,1.1308,1.3897,1.01,1.5022,9.91317252992191,2.8242,2.8131,2.8325,2.8055,2.8425,-2.4253,-2.4388,-2.4127,-2.4516,-2.4012,1.1859657683188,1.0497,0.9548,1.1534,0.879,1.255,,1.5384,1.37,1.6209,1.25,1.7276,10.669,10.68,10.5875,10.7475,10.5175,10.8235,6,83.67,1.7,1.5599,1.374,1.6497,1.2438,1.7697,8.786231158672171e-05,6.526,6.2471,6.7599,6.0417,7.0149,,1.1788,1.01,1.2553,0.9036,1.3697,2.83008604357677,0.05012715,0.10017110895467099,3.10585,0.0993,6.303546090030144,5.87,-0.487934778442815,2.7029320281154705,0.7527,0.0467,1.3351335133513402,0.086115715626029,2.039,-0.07400000000000001,0.006526291335715297,0.0,20.280920771985777,18.921841263666106
206333372,,0.0079,0.01,-0.125,0.0928,-0.225,0.2048,1.9671,1.8388,2.1297,1.6522,2.2101,7.53679217560231,-51.15,56.232,-0.7812,-0.8672,-0.75,-0.9544,-0.7103,-0.1837,-0.2772,-0.1503,-0.3944,-0.1299,1.4438,1.33,1.52,1.1896,1.5697,-0.8786,-0.95,-0.8338,-1.0508,-0.8102,4599,76,-0.9211,-0.99,-0.8734,-1.0916,-0.8503,-0.8378,-0.91,-0.7941,-1.0102,-0.7702,-0.9476,-1.0256,-0.9103,-1.113,-0.8702,-0.9620000000000001,-1.03,-0.914,-1.1292,-0.8903,-7.4190213011974,1.32716209658031,-1.95797022638072,19.9526,13.7689,20.179000000000002,9.0887,20.1786,,0.095,2545.0957,2535.1281,2491.7245,2607.0063,2446.2454,2678.5687,5.625,0.09699999999999999,-0.129,0.21100000000000002,griJHKs,2.2534,2.1144,2.3897,1.95,2.4821,1.0994,0.99,1.1561,0.8532,1.1897,10.299999496117001,2.5991,2.5897,2.6074,2.5825,2.617,-2.7345,-2.7474,-2.7213,-2.7613,-2.7096,1.02379561783478,0.888,0.8511,0.9616,0.8165,1.0513,,1.3018,1.1966,1.3498,1.0744,1.3897,12.0285,12.02,11.9825,12.0807,11.9425,12.1395,6,50.37,1.2,1.3764,1.262,1.4497,1.112,1.4897,2.52132220125745e-05,7.8254,7.6243,8.0525,7.4817,8.3655,,0.9416,0.8402,0.9897,0.71,1.02,2.60044455526958,0.0576409,0.062396711715317014,6.1837,0.05525,7.475024267558365,6.37,-0.8082485260905992,2.5386325914625,0.4084,0.0245,2.4512451245124502,0.151544073093471,2.169,-0.133,0.011575071116743205,0.0,24.595590863813285,22.442404303613134
