EPIC,ALPHA,Av,Av2d,Av_68L,Av_68U,Av_95L,Av_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,Gal_Rad,Glat,Glon,H,H_68L,H_68U,H_95L,H_95U,J,J_68L,J_68U,J_95L,J_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,Teff,Teff_err,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,X,Y,Z,age,age_68L,age_68U,age_95L,age_95U,age_err,alpha,dist,dist2d,dist_68L,dist_68U,dist_95L,dist_95U,dnu,dnu_err,feh,feh_err,fils,g,g_68L,g_68U,g_95L,g_95U,i,i_68L,i_68U,i_95L,i_95U,logAge,logg,logg_68L,logg_68U,logg_95L,logg_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,m_seismo,mass,mass_68L,mass_68U,mass_95L,mass_95U,mass_err,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,mu0,mu02d,mu0_68L,mu0_68U,mu0_95L,mu0_95U,nfil,nmx,nmx_err,r,r_68L,r_68U,r_95L,r_95U,r_seismo,rad,rad_68L,rad_68U,rad_95L,rad_95U,rad_err,z,z_68L,z_68U,z_95L,z_95U,lgs,sig_Z,sig_Gal_Rad,sig_age,sig_mass,Rgaia,radius_val,Kabs,glogg,parallax,parallax_error,dist_ABJ,sig_dist_ABJ
206112764,,-0.2089,-0.21,-0.295,-0.1155,-0.3844,-0.0251,0.3942,0.3036,0.5097,0.1428,0.6298,7.69200555913765,-52.647,49.992,-1.6355,-1.7046,-1.5502,-1.7794,-1.3703,-1.191,-1.27,-1.1074,-1.3686,-0.9499,0.123,0.0422,0.2297,-0.1036,0.3498,-1.6934,-1.75,-1.5961,-1.836,-1.4302,5166,97,-1.7219,-1.783,-1.6303,-1.87,-1.4643,-1.7158,-1.7822,-1.6302,-1.862,-1.4503,-1.7594,-1.822,-1.6703,-1.8964,-1.4904,-1.7789,-1.8414,-1.6903,-1.9172,-1.5103,-7.65273651487167,0.776255985969999,-1.30290024686401,3.1719,2.541,4.3523,2.0394,8.2199,,0.341,1670.3596,1671.0904,1630.9473,1711.9397,1586.2441,1751.7953,4.4,0.083,-1.117,0.215,griJHKs,0.6272,0.528,0.7497,0.3514,0.8697,-0.1214,-0.208,-0.0302,-0.3274,0.1098,9.50131948692653,2.4567,2.4425,2.4678,2.4278,2.4774,-3.003,-3.0162,-2.9895,-3.0312,-2.9687,1.01368694565224,1.2001,1.0837,1.294,0.8932,1.3802,,0.0831,0.0066,0.1898,-0.13,0.3256,11.114,11.115,11.0622,11.1674,11.0019,11.2174,6,34.14,0.94,0.0723,-0.01,0.1763,-0.15,0.2995,1.10821930040972E-05,10.5824,10.1859,10.9127,9.3558,11.2191,,-0.2117,-0.29,-0.1185,-0.402,0.0297,2.45678161732221,0.0404962,0.074156143642987,0.90565,0.10515,7.03017506913428,6.57,-0.880762656335659,2.69106214617415,0.885,0.0472,1.13411341134113,0.062312955677868
206115828,,0.0454,0.05,-0.1041,0.1948,-0.2383,0.3549,1.0649,0.8736,1.1901,0.67,1.3183,7.33299611587227,-47.33,45.635,-1.7145,-1.8272,-1.6102,-1.9742,-1.5703,-1.0966,-1.23,-0.9936,-1.3854,-0.9502,0.5533,0.3768,0.65,0.2004,0.7297,-1.7831,-1.927,-1.7104,-2.057,-1.6503,4570,66,-1.824,-1.9666,-1.7504,-2.11,-1.7025,-1.7646,-1.885,-1.6703,-2.0302,-1.6303,-1.8808,-2.0054,-1.7899,-2.1324,-1.7302,-1.9148,-2.0044,-1.7904,-2.1504,-1.7499,-7.25376075012093,1.07507535336034,-1.6077855807466,12.5739,8.8227,18.831,5.3976,20.1784,,0.053,2218.7464,2218.196,2135.5021,2324.2776,2074.9609,2429.3369,2.965,0.069,-0.33,0.211,griJHKs,1.3723,1.1766,1.4901,0.9718,1.6098,0.1898,0.03,0.2919,-0.1278,0.3697,10.0994700020917,2.2339,2.2225,2.2459,2.2113,2.2574,-3.2864,-3.3063,-3.2663,-3.3287,-3.2497,1.08265370198319,0.8929,0.8216,1.0185,0.7808,1.1694,,0.3938,0.2416,0.4897,0.0798,0.5498,11.7305,11.73,11.6475,11.8314,11.585,11.9274,6,21.92,0.64,0.4837,0.3144,0.5898,0.1382,0.6697,3.03897889494219E-06,12.021,11.4942,12.6474,11.2202,13.4777,,0.0377,-0.121,0.1298,-0.2814,0.1897,2.2377395494721,0.09438775,0.125519139597015,5.00415,0.09845,11.2912498883763,9.68,-1.71511517529273,2.28777365549436,0.4699,0.0648,2.14521452145215,0.355541777538726
206118982,,0.0132,0.01,-0.125,0.1581,-0.265,0.2924,1.7791,1.61,1.9501,1.45,2.1212,7.37021333800093,-46.821,45.388,-0.898,-0.99,-0.7913,-1.09,-0.7022,-0.3388,-0.4488,-0.2303,-0.55,-0.1221,1.2431,1.11,1.3812,0.99,1.5224,-0.9858,-1.0848,-0.8902,-1.1708,-0.7903,4648,70,-1.0287,-1.1236,-0.9302,-1.21,-0.832,-0.9508,-1.05,-0.8533,-1.15,-0.7649,-1.0484,-1.15,-0.9565,-1.248,-0.8702,-1.0646,-1.1626,-0.9702,-1.25,-0.8745,-7.29939722235934,1.01923738052506,-1.50204418194715,5.7459,4.1058,8.4102,2.9194,11.8814,,0.193,2092.3525,2094.112,2020.6916,2168.5185,1952.091,2244.6587,6.179,0.098,-0.207,0.213,griJHKs,2.0519,1.89,2.2214,1.73,2.3825,0.9055,0.79,1.0433,0.67,1.1665,9.75935806338477,2.6957,2.6875,2.7071,2.6775,2.7159,-2.6489,-2.6638,-2.6349,-2.6776,-2.6213,1.40378431940793,1.1778,1.0891,1.3242,0.991,1.4519,,1.1246,1.0076,1.2501,0.89,1.3651,11.6032,11.605,11.5275,11.6808,11.4525,11.7558,6,63.09,1.32,1.1682,1.0394,1.3101,0.91,1.4414,3.83097763217134E-05,8.0912,7.7618,8.4321,7.4377,8.7489,,0.7627,0.6498,0.8897,0.53,1.0004,2.70053448672197,0.07391345,0.103551451280419,2.1522,0.11755,7.11411750862508,,-0.751775355151448,2.70508493570333,0.5483,0.1175,1.87818781878188,0.67309066287418
206120536,,0.2808,0.28,0.1529,0.3848,0.0314,0.515,1.0635,0.91,1.1938,0.77,1.3904,8.06119319274096,-47.569,46.036,-1.5275,-1.6136,-1.4902,-1.68,-1.3104,-1.0079,-1.0992,-0.9504,-1.1712,-0.7503,0.5426,0.43,0.6402,0.33,0.8462,-1.62,-1.7088,-1.5902,-1.77,-1.4055,4720,71,-1.6605,-1.747,-1.6302,-1.81,-1.4467,-1.5792,-1.67,-1.5489,-1.73,-1.3652,-1.6843,-1.7692,-1.6502,-1.8324,-1.47,-1.6951,-1.7872,-1.6698,-1.8496,-1.4899,-8.05722291699478,0.252971454016917,-0.358268642269912,1.7233,1.4696,1.7991,1.128,2.6004,,-0.014,520.9087,519.996,511.093,530.3163,499.4593,542.9,5.135,0.078,-0.04,0.21,griJHKs,1.352,1.21,1.4875,1.0592,1.6697,0.2131,0.11,0.2998,0.01,0.4958,9.23636088801293,2.6351,2.6275,2.6427,2.6208,2.6524,-2.8376,-2.8493,-2.8213,-2.8588,-2.7986,1.96508743557584,1.8282,1.7782,1.9887,1.5065,2.1255,,0.4525,0.3534,0.5296,0.25,0.7098,8.5838,8.58,8.5425,8.6227,8.4925,8.6736,6,54.72,1.08,0.463,0.35,0.5608,0.25,0.7692,2.31247806885394E-05,10.7319,10.5196,11.0834,9.8039,11.4272,,0.0802,-0.0236,0.1497,-0.1096,0.3497,2.64205798765395,0.00961165,0.053759519576433,0.2537,0.1605,8.70031170123249,8.18,-1.20658771061953,2.54350884494162,2.2765,0.0549,0.441044104410441,0.010674455964423
206122257,,0.1951,0.2,0.145,0.2444,0.0905,0.3049,0.7966,0.73,0.8373,0.5944,0.8696,7.38676652455426,-52.604,50.44,-1.3181,-1.3458,-1.2903,-1.448,-1.2702,-0.863,-0.89,-0.833,-1.01,-0.8228,0.4853,0.4316,0.5098,0.2976,0.5298,-1.3794,-1.407,-1.3503,-1.508,-1.3303,4985,90,-1.4077,-1.45,-1.3883,-1.5338,-1.3503,-1.3761,-1.4066,-1.3503,-1.5156,-1.3302,-1.4406,-1.47,-1.412,-1.5708,-1.3903,-1.4551,-1.4882,-1.4303,-1.5932,-1.4099,-7.2818141337538,1.24076694416753,-2.08160669160847,19.9526,17.7951,20.1785,9.0427,20.1789,,0.18,2649.9694,2648.4999,2616.9773,2688.3328,2585.2348,2735.1323,4.376,0.082,-0.44,0.213,griJHKs,1.0569,0.99,1.1094,0.8324,1.1298,0.2242,0.1852,0.2497,0.0554,0.2697,10.299999496117,2.3907,2.3825,2.4019,2.3725,2.4121,-3.0127,-3.0261,-2.9988,-3.0401,-2.9863,0.685928293428218,0.7713,0.76,0.7834,0.7481,0.8951,,0.4585,0.4178,0.4897,0.2826,0.5096,12.1162,12.115,12.089,12.1474,12.0625,12.1849,6,30.29,0.93,0.4228,0.3744,0.4498,0.243,0.4701,9.55357945897412E-06,9.2096,9.0782,9.3717,8.952,9.7725,,0.1346,0.09,0.1537,-0.04,0.1698,2.39707275428154,0.03567775,0.041251241533379,2.1575,0.0117,7.58713371725868,7.11,-0.894413521530639,2.58476921410899,0.4745,0.0557,2.12121212121212,0.283697552530095
206123368,,0.1188,0.12,0.025,0.2073,-0.065,0.2936,1.048,0.95,1.1988,0.8272,1.3097,6.79533029287588,-47.166,45.846,-1.4971,-1.5464,-1.4502,-1.6438,-1.3903,-0.9587,-1.01,-0.9076,-1.1288,-0.8502,0.5914,0.5238,0.6897,0.39,0.7632,-1.5811,-1.6252,-1.5302,-1.739,-1.4898,4723,82,-1.6203,-1.6654,-1.5703,-1.7788,-1.5299,-1.5495,-1.59,-1.4941,-1.6998,-1.4503,-1.6509,-1.69,-1.5941,-1.7972,-1.5503,-1.6588,-1.7058,-1.6103,-1.81,-1.5615,-6.54917888975475,1.81239335114298,-2.70338396959269,13.8748,11.0918,18.0781,8.2205,20.1782,,0.169,3715.5063,3715.3513,3643.3423,3782.283,3584.0993,3859.0578,3.712,0.081,-0.151,0.213,griJHKs,1.3474,1.25,1.4988,1.1264,1.6098,0.273,0.2084,0.3497,0.0714,0.4097,10.142226731649,2.3404,2.3322,2.3524,2.3225,2.3615,-3.1201,-3.1327,-3.1063,-3.1495,-3.0912,0.909315305268715,0.8976,0.855,0.9574,0.8111,1.0374,,0.4954,0.4366,0.5697,0.3078,0.6297,12.8501,12.85,12.8075,12.8888,12.7719,12.9324,6,27.45,0.8,0.5199,0.4488,0.61,0.3196,0.6897,6.06382829821509E-06,10.5453,10.3105,10.8132,10.0462,11.2372,,0.1347,0.07,0.1971,-0.05,0.2678,2.34259222119931,0.06947035,0.056245235824822,3.49315,0.0512,10.5695598363639,,-1.59612020623793,2.36028422862907,0.2558,0.0397,3.83438343834383,0.677036586475049
206123736,,0.0096,0.01,-0.0525,0.0849,-0.1246,0.1551,1.7729,1.69,1.8561,1.57,1.9285,7.6237323911702,-46.648,45.465,-0.7916,-0.83,-0.752,-0.8946,-0.7303,-0.2264,-0.2702,-0.1903,-0.344,-0.1703,1.3225,1.2566,1.3698,1.1612,1.4098,-0.8751,-0.9284,-0.8498,-0.9754,-0.8103,4664,70,-0.9122,-0.95,-0.8715,-1.014,-0.8502,-0.8485,-0.89,-0.8138,-0.9518,-0.7903,-0.9453,-0.9866,-0.9102,-1.0508,-0.8899,-0.958,-1.0066,-0.9303,-1.07,-0.9061,-7.58907776628257,0.726081420705227,-1.05426439483093,19.9526,16.2032,20.1782,12.4566,20.1787,,0.226,1483.8042,1485.9354,1461.3694,1508.2942,1441.5176,1536.326,5.591,0.082,-0.404,0.214,griJHKs,2.0614,1.9854,2.1498,1.8566,2.2097,1.0013,0.9494,1.0497,0.8504,1.0698,10.299999496117,2.5738,2.5673,2.5824,2.5575,2.5877,-2.7503,-2.7608,-2.7388,-2.7716,-2.7288,0.816981256869461,0.8106,0.7834,0.8496,0.7622,0.9035,,1.2124,1.155,1.2497,1.07,1.2815,10.8569,10.86,10.8238,10.8924,10.7941,10.9324,6,46.02,1.18,1.2601,1.199,1.3097,1.1068,1.3498,2.29184112662074E-05,7.6769,7.5509,7.8384,7.4131,8.0251,,0.8598,0.797,0.89,0.7282,0.9297,2.56426678483295,0.0234624,0.045907194057461,3.7494,0.0331,7.43841464819553,6.25,-0.845922541710898,2.67871667481126,0.6984,0.1198,1.47314731473147,0.367925837245446
206123865,,0.0177,0.01,-0.075,0.1114,-0.1695,0.2048,-0.2688,-0.37,-0.1404,-0.47,0.0205,6.6625824449756,-47.298,45.969,-2.6304,-2.67,-2.5526,-2.71,-2.4301,-2.1172,-2.17,-2.0345,-2.23,-1.9057,-0.6496,-0.7334,-0.5499,-0.81,-0.3904,-2.7007,-2.746,-2.6303,-2.77,-2.4952,5008,86,-2.736,-2.77,-2.6562,-2.81,-2.5395,-2.6841,-2.73,-2.6108,-2.77,-2.4873,-2.7705,-2.81,-2.6966,-2.85,-2.578,-2.7795,-2.8256,-2.7103,-2.85,-2.5773,-6.34497142216904,2.03257041402141,-3.04283184984178,0.5,0.4602,0.6236,0.4315,0.8466,,0.112,4168.5939,4168.6927,4069.1147,4243.9553,3962.6877,4310.2647,2.798,0.07,-0.279,0.212,griJHKs,0.016,-0.0918,0.1501,-0.21,0.3019,-0.9486,-1.0182,-0.8503,-1.09,-0.7005,8.69897000433602,2.3335,2.3247,2.3424,2.3175,2.3522,-3.336,-3.3514,-3.3213,-3.3663,-3.3048,2.96269264218744,2.4783,2.2802,2.4893,2.0228,2.5001,,-0.7174,-0.79,-0.6238,-0.87,-0.4869,13.0999,13.1,13.0475,13.1389,12.9899,13.1725,6,27.11,0.62,-0.7141,-0.7902,-0.6104,-0.87,-0.4533,3.50377925342071E-06,17.3473,16.7896,17.6207,15.9882,17.9454,,-1.0684,-1.13,-0.9731,-1.21,-0.8428,2.34990257730652,0.0874203,0.063869661789566,0.1236,0.1981,12.6744882787504,12.47,-2.05111675811493,2.2076220961481,0.3178,0.0459,3.12631263126313,0.524416373733745
206124763,,0.099,0.1,-0.0308,0.2249,-0.155,0.3489,2.0159,1.85,2.1807,1.7094,2.3696,7.91361299842674,-47.052,45.818,-0.6926,-0.7772,-0.6103,-0.857,-0.5303,-0.1482,-0.25,-0.0645,-0.3344,0.0298,1.4379,1.31,1.5541,1.2072,1.6897,-0.789,-0.8714,-0.7099,-0.9462,-0.6303,4707,70,-0.8306,-0.91,-0.7503,-0.99,-0.677,-0.748,-0.83,-0.6662,-0.91,-0.59,-0.8516,-0.931,-0.7702,-1.01,-0.6963,-0.8656,-0.9488,-0.7904,-1.0202,-0.7103,-7.90295578826152,0.410561198425222,-0.589348755860518,3.2202,2.379,4.3137,1.8408,5.8389,,0.007,840.2711,839.4599,814.3667,865.9658,791.2795,892.2849,7.978,0.102,0.357,0.21,griJHKs,2.2744,2.113,2.4297,1.97,2.6006,1.0967,0.9876,1.21,0.8892,1.3297,9.50788284567068,2.8699,2.861,2.8775,2.8525,2.8853,-2.4361,-2.447,-2.4238,-2.4588,-2.4128,1.68744418152892,1.5155,1.3816,1.6216,1.2822,1.7505,,1.3236,1.217,1.4297,1.11,1.5307,9.6221,9.62,9.5541,9.6875,9.4916,9.7525,6,93.72,1.68,1.3538,1.246,1.4896,1.1286,1.6098,9.54711341470121E-05,7.3822,7.145,7.6449,6.9272,7.9057,,0.9547,0.85,1.0578,0.75,1.1602,2.87514527870307,0.02579955,0.088988622077166,0.96735,0.12,8.33149019391277,7.46,-1.06325884478937,2.66553339253954,1.0551,0.0468,0.951095109510951,0.043052144298343
206126685,,-0.0508,-0.02,-0.145,0.0797,-0.245,0.1978,1.6443,1.51,1.8045,1.3702,1.9098,7.38319440947381,-48.8,47.294,-0.949,-1.0418,-0.9103,-1.1496,-0.8902,-0.3634,-0.475,-0.3299,-0.5938,-0.3102,1.2143,1.0818,1.2897,0.937,1.3298,-1.0394,-1.1212,-0.9903,-1.2278,-0.9703,4672,81,-1.0802,-1.1608,-1.0303,-1.2682,-1.0102,-1.0058,-1.1016,-0.9703,-1.209,-0.9499,-1.1094,-1.2,-1.0703,-1.2902,-1.0302,-1.1231,-1.21,-1.0797,-1.3062,-1.0502,-7.302844609348,1.08628739282121,-1.66484608688934,19.9526,12.7732,20.1768,8.3445,20.1785,,0.197,2244.2359,2238.7211,2195.3304,2304.6253,2160.2297,2384.1504,4.966,0.079,-0.345,0.213,griJHKs,1.9406,1.8016,2.0897,1.661,2.1898,0.8862,0.7642,0.9497,0.63,0.986,10.299999496117,2.5212,2.5125,2.5305,2.5025,2.5388,-2.8438,-2.8563,-2.8311,-2.8686,-2.8188,0.988996658733393,0.8446,0.809,0.9267,0.7821,1.0279,,1.0933,0.9746,1.1497,0.8318,1.1701,11.7553,11.75,11.7075,11.813,11.6725,11.8867,6,41.84,1.05,1.154,1.0242,1.2297,0.8816,1.2697,1.64526614834629E-05,8.3707,8.1718,8.6684,7.9866,8.9956,,0.7393,0.6194,0.7897,0.49,0.8208,2.52328399253624,0.05464745,0.071927075788426,7.1794,0.0821,10.2209895893588,8.63,-1.52977154883363,2.39219311757653,0.3499,0.0478,2.85328532853285,0.451300725151086
206127655,,0.0513,0.05,-0.033,0.1349,-0.1081,0.2249,1.1873,1.07,1.2724,0.95,1.369,7.95051486590776,-49.043,47.539,-1.4918,-1.55,-1.4406,-1.6076,-1.3902,-0.9385,-0.9998,-0.8902,-1.0708,-0.8502,0.6579,0.5868,0.7298,0.4838,0.7697,-1.5878,-1.6386,-1.5303,-1.71,-1.4879,4677,69,-1.6306,-1.69,-1.5816,-1.75,-1.5279,-1.5447,-1.6,-1.4904,-1.67,-1.4483,-1.6571,-1.71,-1.6016,-1.7694,-1.5503,-1.6668,-1.719,-1.6102,-1.773,-1.5503,-7.94070747767608,0.394780175540071,-0.590692585664554,10.4599,8.1414,13.9589,6.6834,18.6937,,0.008,816.367,816.5822,798.9139,834.1025,782.5281,850.911,3.813,0.089,0.039,0.21,griJHKs,1.475,1.37,1.57,1.2374,1.6498,0.3178,0.25,0.3787,0.1504,0.4098,10.0195275325565,2.3696,2.3575,2.3796,2.3492,2.3924,-3.091,-3.1063,-3.0831,-3.1222,-3.0738,1.0286976552098,1.0021,0.9263,1.0615,0.8597,1.1271,,0.537,0.47,0.5954,0.382,0.6301,9.5594,9.56,9.5125,9.6061,9.4675,9.6494,6,29.79,0.85,0.5833,0.5096,0.6498,0.4056,0.6898,6.90983118944191E-06,10.6785,10.4232,10.9845,10.1391,11.2992,,0.1684,0.11,0.2298,0.0296,0.2697,2.37599508779414,0.0175943,0.063105572519015,2.90875,0.0676,10.5624328091146,9.89,-1.58564225249228,2.40839095623875,1.2328,0.0524,0.813081308130813,0.035259285664795
206133963,,0.1518,0.15,0.0232,0.3048,-0.095,0.5018,0.812,0.63,0.9918,0.4692,1.1897,8.02856725396241,-51.455,49.94,-1.8658,-1.975,-1.7503,-2.11,-1.6314,-1.3162,-1.45,-1.199,-1.5744,-1.0503,0.2871,0.129,0.4296,-0.0258,0.5901,-1.9597,-2.07,-1.8485,-2.2034,-1.7303,4701,70,-2.0018,-2.11,-1.8892,-2.2418,-1.7703,-1.9172,-2.03,-1.808,-2.1644,-1.6903,-2.0276,-2.15,-1.9292,-2.27,-1.7987,-2.0378,-2.15,-1.9315,-2.278,-1.8102,-8.02165523931266,0.33307562655535,-0.520124052820135,1.55,1.3032,2.4621,0.9537,3.5882,,-0.002,698.3806,698.2322,677.3296,718.5938,646.8745,743.8529,3.795,0.075,0.1,0.21,griJHKs,1.0993,0.93,1.2862,0.7598,1.4698,-0.0527,-0.21,0.0741,-0.35,0.2369,9.19033169817029,2.4607,2.4517,2.4724,2.4375,2.4776,-3.0802,-3.1011,-3.0637,-3.12,-3.0437,1.99472033404268,1.7098,1.5487,1.915,1.3803,2.1836,,0.1652,0.0196,0.2898,-0.1112,0.4497,9.2205,9.22,9.154,9.2824,9.0541,9.3574,6,36.82,0.82,0.2146,0.05,0.3524,-0.0888,0.5296,8.48168440939078E-06,12.6527,12.1574,13.3637,11.5165,14.1235,,-0.203,-0.35,-0.0792,-0.49,0.0726,2.46911980938697,0.0206321,0.087677798282131,0.9121,0.18315,9.85203642812443,9.45,-1.42968207371242,2.40136399225562,1.8032,0.0522,0.555055505550555,0.016228087258467
206135638,,0.0582,0.06,-0.0105,0.1449,-0.0789,0.225,1.2009,1.0968,1.2897,0.9632,1.3501,7.7509654062494,-51.7,50.248,-1.4768,-1.53,-1.4238,-1.5824,-1.3902,-0.9238,-0.9748,-0.8702,-1.0454,-0.8502,0.6815,0.61,0.7451,0.5136,0.7697,-1.5691,-1.6162,-1.5103,-1.686,-1.49,4679,70,-1.6109,-1.67,-1.5639,-1.7254,-1.5302,-1.5284,-1.5772,-1.4703,-1.63,-1.4333,-1.6389,-1.69,-1.5841,-1.7442,-1.5502,-1.6476,-1.697,-1.5904,-1.75,-1.5526,-7.71902098908576,0.702979159668662,-1.13267494866092,12.2567,9.5852,16.4018,8.0205,20.1779,,0.152,1475.3004,1475.7061,1446.9382,1508.2743,1420.6921,1537.6612,3.796,0.087,0.068,0.212,griJHKs,1.4967,1.39,1.5807,1.269,1.6497,0.3394,0.27,0.3902,0.19,0.4244,10.0883735562585,2.3598,2.3516,2.3724,2.341,2.3824,-3.0984,-3.1137,-3.0887,-3.1284,-3.0788,0.961751480358173,0.9564,0.888,1.0091,0.8545,1.0814,,0.5493,0.4922,0.6098,0.41,0.6367,10.8444,10.845,10.8022,10.8924,10.7625,10.9343,6,28.95,0.84,0.6066,0.53,0.6624,0.4356,0.6898,6.65667167539355E-06,10.5747,10.3276,10.8755,10.1391,11.1851,,0.1889,0.1364,0.2498,0.057,0.2698,2.36366599028439,0.03066805,0.061951565730041,3.4083,0.06055,10.5185026610598,9.53,-1.59697014549593,2.41075886109196,0.6688,0.049,1.5031503150315,0.116264263737147
206142903,,-0.158,-0.16,-0.265,0.0007,-0.365,0.1604,1.9699,1.7904,2.0901,1.601,2.1697,8.05694767522918,-48.169,47.505,-0.8511,-0.937,-0.7903,-1.0484,-0.7703,-0.2489,-0.3522,-0.1902,-0.478,-0.1702,1.4014,1.254,1.4698,1.0952,1.5101,-0.9477,-1.0338,-0.8903,-1.1452,-0.8702,4598,67,-0.9894,-1.0738,-0.9302,-1.1846,-0.9103,-0.9052,-0.995,-0.8503,-1.106,-0.8303,-1.0176,-1.113,-0.9702,-1.21,-0.9343,-1.0292,-1.1132,-0.9702,-1.2228,-0.9503,-8.05236489421337,0.271708394829776,-0.385502548472114,16.2839,11.8168,20.1771,7.5457,20.178,,0.149,552.5262,554.6255,538.8897,570.2471,526.6232,589.2476,5.397,0.083,-0.153,0.212,giJHKs,2.2444,2.0832,2.3698,1.8842,2.4297,1.0528,0.914,1.1098,0.7744,1.1498,10.2117584266979,2.5842,2.5738,2.5924,2.5675,2.6038,-2.7653,-2.7787,-2.7538,-2.7905,-2.7413,1.12546370218178,0.9217,0.8706,1.0091,0.8394,1.119,,1.2487,1.126,1.3098,0.99,1.3465,8.7118,8.72,8.6575,8.7803,8.6075,8.8515,5,49.2,1.14,1.3353,1.1952,1.4098,1.0376,1.4498,2.26690886653423E-05,8.0746,7.9068,8.4203,7.7625,8.7792,,0.8859,0.7676,0.9498,0.62,0.9698,2.59019048585884,0.0156787,0.081652425063378,4.18015,0.06925,8.18316951176212,7.69,-1.05059143646149,2.71669517207546,1.7486,0.0483,0.573057305730573,0.015952002388726
206143948,,0.0298,0,-0.045,0.0926,-0.105,0.1654,1.2827,1.17,1.3653,1.063,1.4897,7.25867799665349,-48.513,47.832,-1.5119,-1.5636,-1.4703,-1.63,-1.4037,-0.941,-0.99,-0.9021,-1.075,-0.8502,0.724,0.6508,0.7696,0.5362,0.8098,-1.6189,-1.6658,-1.5702,-1.7214,-1.4902,4593,67,-1.666,-1.71,-1.6139,-1.77,-1.5359,-1.5691,-1.61,-1.5151,-1.677,-1.4503,-1.6891,-1.73,-1.6347,-1.8014,-1.5702,-1.7026,-1.7476,-1.6503,-1.8032,-1.5703,-7.14441836170791,1.28284548250851,-1.93398918025509,12.0004,9.2534,14.2839,7.7965,19.2694,,0.072,2612.7454,2624.2189,2564.8964,2657.559,2520.5768,2700.5723,3.7,0.08,0.134,0.211,griJHKs,1.5898,1.46,1.6498,1.357,1.7697,0.3702,0.3068,0.4097,0.195,0.4298,10.0791957222891,2.3545,2.3425,2.3629,2.3325,2.3731,-3.1207,-3.1335,-3.1063,-3.1474,-3.0913,1.01812838874186,1.0055,0.933,1.0567,0.8669,1.1264,,0.5772,0.5114,0.6098,0.4208,0.6497,12.0855,12.095,12.0453,12.1224,12.0075,12.1573,6,28.78,0.8,0.6486,0.5726,0.6897,0.4528,0.7302,6.22905404864466E-06,10.9702,10.617,11.1835,10.2329,11.4917,,0.2072,0.15,0.2447,0.0468,0.2698,2.3570799119344,0.0463313,0.051892642651202,2.51525,0.06185,10.0907072764011,9.06,-1.48472366829926,2.4262815947118,0.4009,0.0511,2.4992499249925,0.367114379356302
206154875,,0.0008,0.02,-0.175,0.1491,-0.335,0.2811,1.6853,1.5378,1.93,1.3852,2.0898,7.78274880269579,-47.98,47.874,-1.0145,-1.13,-0.9246,-1.2166,-0.83,-0.4381,-0.5608,-0.3303,-0.6628,-0.2303,1.1413,1.03,1.3297,0.91,1.4606,-1.1076,-1.21,-1.0115,-1.307,-0.9303,4663,69,-1.15,-1.25,-1.0533,-1.3438,-0.9704,-1.0676,-1.1726,-0.9702,-1.27,-0.8874,-1.1771,-1.2878,-1.09,-1.37,-0.9957,-1.1885,-1.29,-1.0942,-1.382,-1.0102,-7.75952453231916,0.60079776813827,-0.873790381903479,8.1521,5.6585,12.4417,4.0616,17.5748,,0.004,1210.1436,1205.0358,1165.7084,1257.4268,1125.9003,1306.2139,5.312,0.078,0.026,0.21,griJHKs,1.9717,1.83,2.2094,1.67,2.3538,0.806,0.6934,0.9697,0.5794,1.0897,9.91126949842499,2.5937,2.5825,2.6039,2.5725,2.6136,-2.7802,-2.7938,-2.7671,-2.8063,-2.7541,1.28857638289353,1.0791,0.9817,1.2,0.8953,1.3125,,1.0182,0.91,1.1719,0.8042,1.2897,10.4142,10.405,10.3329,10.4974,10.2575,10.5801,6,50.04,1.12,1.0818,0.9698,1.2696,0.8398,1.3898,2.24929169763875E-05,8.6237,8.2794,8.9889,7.9799,9.3396,,0.6652,0.55,0.809,0.43,0.9113,2.60059090837347,0.0458592,0.108270729830538,3.3916,0.10915,8.34457326967122,7.82,-1.10295369711971,2.66932758018782,0.8284,0.0505,1.21212121212121,0.076845822944912
