#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,J,J_68L,J_68U,J_95L,J_95U,H,H_68L,H_68U,H_95L,H_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av2d,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu02d,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist2d,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,GLON,GLAT,feh,efeh,teff,eteff,numax,Dnu,Z,m_seismo,r_seismo,percentage,sig_age,sig_mass,radius_val,Kabs,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Rgaia,Lumo,gLumo
205918843,18.1164,9.9724,20.1769,2.9703,20.1786,0.86,0.7943,0.9635,0.762,1.3535,2.4665,2.4575,2.48,2.4475,2.4932,8.9324,8.6696,9.3996,8.373,10.8145,-2.9253,-2.9418,-2.9112,-2.9837,-2.8963,0.9509,0.75,0.9997,0.2688,1.0498,1.0736,0.8454,1.1298,0.3196,1.1897,1.827,1.5576,1.9297,0.9776,2.0098,1.0093,0.7892,1.0697,0.258,1.1298,0.7446,0.53,0.79,0.0338,0.8497,0.5984,0.4066,0.6496,-0.0806,0.6898,1.5352,1.2546,1.6298,0.6986,1.7298,-0.5023,-0.67,-0.4561,-1.1228,-0.4303,-1.1193,-1.2224,-1.0303,-1.6318,-1.0102,-1.2001,-1.31,-1.1213,-1.6840000000000002,-1.0702,-1.239,-1.35,-1.1622,-1.7184,-1.1102,-1.1676,-1.2824,-1.0903,-1.6840000000000002,-1.0702,-1.2741,-1.3774,-1.1903,-1.7528,-1.1503,-1.2835,-1.3968,-1.21,-1.7722,-1.1703,0.05,0.0838,-0.0483,0.2648,-0.1705,0.4248,12.11,12.0931,12.0275,12.1756,11.9775,12.2665,2642.4083,2621.9644,2543.9,2723.4275,2485.9935,2839.8595,5,grJHKs,39.622,-52.747,-0.51612944,0.17904971,4698.28,145.011,36.98,4.49,-2.08700581188358,1.03042433412979,1.1920889857827301e-05,19.816783038347896,8.144,0.0846,7.95,-1.3627260163844197,0.3466,0.0256,2.8832883288328794,0.222186317260007,2.099,-0.11,0.006508756375154447,0.0,9.571288256643559,34.904581704478915,40.076234025178394
205919444,19.9526,4.434,11.882,4.5667,20.1781,0.8196,0.8128,1.0597,0.7762,1.1418,2.3776,2.3675,2.4003,2.3609999999999998,2.4174,10.7252,9.8892,10.8151,9.4189,10.9511,-3.0687,-3.0786,-3.0537,-3.0838,-3.0352,0.2992,0.2282,0.4297,0.19,0.6016,0.3586,0.27,0.4773,0.2344,0.6697,1.0081,0.873,1.1297,0.83,1.4078,0.295,0.21,0.4132,0.17,0.593,0.0678,-0.01,0.1872,-0.0306,0.3698,-0.0475,-0.11,0.0832,-0.1346,0.2497,0.7256,0.61,0.8518,0.5616,1.1097,-1.094,-1.1346,-0.9502,-1.1528,-0.8103,-1.5929,-1.63,-1.445,-1.65,-1.3261,-1.661,-1.69,-1.5055,-1.706,-1.3904,-1.696,-1.73,-1.5444,-1.7428,-1.4302,-1.6478,-1.69,-1.5037,-1.699,-1.3702,-1.7284,-1.7572,-1.5703,-1.7890000000000001,-1.4699,-1.7395,-1.77,-1.585,-1.7868,-1.4702,0.0,0.038,-0.075,0.1706,-0.2273,0.3449,11.965,11.9662,11.8519,12.0074,11.6875,12.0332,2471.7243,2473.1044,2346.3346,2520.4694,2175.2039999999997,2550.6066,6,griJHKs,41.778999999999996,-55.735,-0.35852368,0.1747479,5002.57,121.134,30.29,4.132,-2.04387828339772,0.867438585613038,8.532889566037869e-06,5.836821085046152,3.7239999999999998,0.2401,10.16,-1.5614545191451201,0.4202,0.0376,2.38523852385239,0.2288043216232261,1.912,-0.026000000000000002,0.006788303464233151,0.0,10.082114597907909,64.68059796533363,57.15661312046885
205921032,15.0957,10.1765,19.7183,6.6435,20.1783,0.853,0.8165,0.9677,0.7768,1.0665,2.6375,2.6285,2.6474,2.6196,2.6574,7.3819,7.2111,7.7423,7.0146,8.0291,-2.6727,-2.6863,-2.6608,-2.6988,-2.6488,1.308,1.1252,1.35,0.99,1.3962,1.4046,1.21,1.4627,1.0692,1.5301,2.1335,1.8932,2.2098,1.7266,2.3301,1.3507,1.1398,1.3902,1.01,1.4658,1.0914,0.91,1.1440000000000001,0.7702,1.1898,0.9537,0.7702,0.9901,0.6564,1.0497,1.8268,1.61,1.9281,1.4432,2.05,-0.136,-0.285,-0.0902,-0.3946,-0.0504,-0.7133,-0.8232,-0.6502,-0.93,-0.618,-0.7909999999999999,-0.8996,-0.7304,-0.9990000000000001,-0.6902,-0.8339,-0.9382,-0.7703,-1.0366,-0.7303,-0.7719,-0.8838,-0.7102,-0.981,-0.6702,-0.8593,-0.9784,-0.8099,-1.0744,-0.7703,-0.8731,-0.9784,-0.8102,-1.09,-0.7841,0.01,0.009000000000000001,-0.105,0.1649,-0.215,0.3011,11.565,11.5597,11.4997,11.6475,11.4575,11.7353,2055.8911,2050.9167,1994.9407,2135.5115,1956.5912,2223.6376,6,griJHKs,39.464,-52.288999999999994,-0.38850526,0.17276987,4780.47,140.779,54.39,6.047999999999999,-1.6224927399015001,1.02213520937324,3.20891018077878e-05,19.82827776943,4.7709,0.1147,6.71,-0.765971901032662,0.4899,0.0417,2.04920492049205,0.18655222802528693,2.048,-0.083,0.0056427184980944395,0.0,7.193319946019389,25.551078344537615,24.262283497017485
205921511,4.4057,3.8459,5.1591,2.7227,8.6948,1.3264,1.2669,1.3866,1.0759,1.5275,2.4577,2.4484,2.4674,2.4375,2.4758,11.1287,10.9658,11.3241,10.1288,11.8564,-3.0277,-3.0389,-3.0163,-3.0538,-2.9908,0.4725,0.3946,0.5097,0.25,0.7702,0.5725,0.4914,0.6498,0.33,0.9307,1.3998,1.29,1.5533,1.05,1.7719999999999998,0.4955,0.413,0.5698,0.25,0.8554,0.2323,0.16399999999999998,0.2897,0.01,0.568,0.0947,0.0242,0.1298,-0.1116,0.4101,1.1079,0.9982,1.2696,0.77,1.5033,-1.0329,-1.07,-0.9931,-1.1948,-0.7303,-1.5932,-1.6148,-1.5503,-1.73,-1.3342,-1.6904,-1.71,-1.6528,-1.81,-1.4231,-1.7312,-1.75,-1.692,-1.8548,-1.4703,-1.6445,-1.67,-1.6107,-1.77,-1.3809,-1.7529,-1.79,-1.7269999999999999,-1.89,-1.5063,-1.7627,-1.79,-1.7328,-1.89,-1.5119999999999998,0.12,0.1203,0.035,0.1946,-0.045,0.2802,10.29,10.2914,10.2578,10.3224,10.2278,10.3574,1142.8783,1143.6415,1126.0818,1160.0787,1110.6057,1178.9165,6,griJHKs,42.988,-57.107,0.14709839,0.1671815,4651.83,139.438,36.31,4.151,-0.960300007650927,1.31551550896454,9.954587583602181e-06,-0.820603968294831,0.6566,0.05985,9.23,-1.47395056649326,0.9540000000000001,0.0359,1.05010501050105,0.040110630446371996,2.1390000000000002,-0.107,0.008643458234977586,0.0,10.079024164237344,52.068460935127376,42.70933833852086
205923900,13.2465,9.2257,18.9519,5.8519,20.1789,0.9801,0.8912,1.0709,0.8519,1.2021,2.6781,2.6675,2.6875,2.6579,2.6975,7.4028,7.1773,7.7616,7.0146,8.1395,-2.6339,-2.648,-2.6188,-2.6637,-2.6063,1.3793,1.2448,1.4897,1.09,1.5439,1.5058,1.3674,1.6498,1.1772,1.7098,2.3303,2.15,2.5089,1.9274,2.6296,1.4482,1.29,1.5717,1.119,1.6497,1.1727,1.0308,1.2898,0.87,1.3498,1.0182,0.8878,1.1298,0.7262,1.1701,2.0624,1.87,2.2437,1.6388,2.37,-0.0976,-0.2252,-0.0099,-0.3586,0.0297,-0.6835,-0.7816,-0.5903,-0.9218,-0.5699,-0.773,-0.8759999999999999,-0.6903,-0.9948,-0.6504,-0.8113,-0.9148,-0.7303,-1.0334,-0.6903,-0.7327,-0.8390000000000001,-0.6503,-0.9590000000000001,-0.6102,-0.8426,-0.95,-0.7652,-1.0716,-0.7302,-0.8546,-0.9536,-0.7702,-1.0716,-0.7303,0.1,0.0703,-0.0671,0.225,-0.195,0.3785,10.335,10.3395,10.2725,10.4248,10.2225,10.5155,1166.8096,1169.2427,1133.7049,1216.0878,1107.8985,1267.9589,6,griJHKs,41.88800000000001,-55.45,-0.061242744,0.16333009,4607.17,122.089,60.8,6.29,-0.9630252266620619,1.1546541449385102,3.80891804060205e-05,17.809830113101803,4.8631,0.08985,7.49,-0.950385686505726,0.7895,0.0433,1.27212721272127,0.071901102123681,2.165,-0.129,0.01093722146687255,0.0,7.9694060087666845,22.167642695811224,25.6909039834959
205925176,6.6523,4.9751,10.5892,3.5318,14.9565,1.1071,1.0092,1.2009,0.9226,1.2941,3.0777,3.0675,3.0856,3.0575,3.0926,4.9774,4.8084,5.1649,4.6345,5.3281,-2.0562,-2.0687,-2.0463,-2.0808,-2.0363,1.9785,1.8824,2.15,1.75,2.2654,2.0425,1.9306,2.2296,1.79,2.3659,2.8091,2.59,2.9729,2.4152,3.1498,1.9739,1.87,2.1653,1.73,2.2992,1.7456,1.65,1.9239,1.51,2.0372,1.63,1.5336,1.7897,1.41,1.9028,2.5259,2.3224,2.7101,2.15,2.8953,0.5848,0.49,0.7119,0.39,0.8177,0.0827,-0.001,0.1897,-0.09,0.278,0.0076,-0.0732,0.1097,-0.1648,0.1897,-0.0249,-0.11,0.07,-0.19,0.1596,0.0292,-0.05,0.1409,-0.15,0.2191,-0.054000000000000006,-0.1312,0.0498,-0.2212,0.1297,-0.0614,-0.15,0.0319,-0.23,0.1216,0.13,0.095,-0.0471,0.2549,-0.192,0.3949,10.085,10.0963,10.0217,10.1725,9.9475,10.2489,1039.9202,1045.3574,1010.0202,1082.6876,976.1129,1121.4563,6,griJHKs,43.158,-56.974,-0.20168782,0.16884172,4853.91,136.9,148.27,12.402999999999999,-0.8764520346996899,1.19779604185776,0.00037070826897900007,8.192217672998341,3.9369,0.09585,4.54,0.071027063945961,0.9873,0.0365,1.01410141014101,0.038058235474918004,2.005,-0.059000000000000004,0.007821677003021228,0.0,4.835613127498974,12.347029753916594,11.653610636836076
205927592,17.2538,10.7671,20.1764,6.3299,20.1784,0.8147,0.7762,0.9306,0.7516,1.0634,2.5913,2.5853,2.5974,2.5784,2.6024,7.6307,7.3451,8.0307,7.2111,8.5653,-2.734,-2.7538,-2.7144,-2.7788,-2.701,1.2051,1.0234,1.2501,0.8604,1.2897,1.3032,1.11,1.3568,0.9366,1.4097,1.9961,1.7734,2.0697,1.5858,2.1698,1.2376,1.05,1.2953,0.87,1.3402,0.9962,0.8184,1.0497,0.6296,1.0701,0.8576,0.6886,0.9097,0.5112,0.9297,1.6994,1.4948,1.7897,1.3086,1.8898,-0.20800000000000002,-0.3754,-0.1703,-0.5384,-0.1502,-0.7663,-0.91,-0.7124,-1.0659999999999998,-0.6903,-0.8593,-0.99,-0.7929999999999999,-1.1468,-0.7702,-0.9022,-1.0266,-0.8303,-1.1892,-0.81,-0.8275,-0.97,-0.7742,-1.1224,-0.7503,-0.9352,-1.0656,-0.8702,-1.2056,-0.8302,-0.9435,-1.07,-0.8741,-1.2229999999999999,-0.8502,0.13,0.1293,0.015,0.2729,-0.0959,0.4249,9.77,9.7661,9.7075,9.8569,9.6625,9.9587,899.4978,897.9008,873.9772,936.2266,856.0519,981.1441,6,griJHKs,43.328,-56.966,-0.5611329,0.16245722,4745.44,128.72,48.7,5.63,-0.752752643997341,0.9664078316199228,2.480639375409461e-05,18.6213123382745,6.4867,0.1159,7.48,-1.00757332329688,1.0383,0.0377,0.966096609660966,0.035527335170607,2.0669999999999997,-0.09699999999999999,0.007820371247395942,0.0,8.079832397297956,26.51094665515468,29.723584435595264
205927877,5.5194,3.9246,8.0328,2.7227,11.1187,1.2962,1.1967,1.4386,1.0926,1.5702,2.7825,2.7725,2.7915,2.7625,2.8003,7.6251,7.3451,7.9268,7.0795,8.2252,-2.5362,-2.5487,-2.5241,-2.5623,-2.5138,1.3491,1.23,1.4894,1.1016,1.6097,1.5058,1.35,1.6562,1.21,1.8066,2.4055,2.204,2.6101,2.03,2.8083,1.4284,1.2819999999999998,1.5896,1.13,1.7304,1.1386,1.01,1.286,0.87,1.4103,0.9767,0.85,1.1041,0.73,1.2281,2.1552,1.942,2.3701,1.7536,2.5698,-0.1564,-0.27,-0.0474,-0.37,0.069,-0.7243,-0.8286,-0.6303,-0.9214,-0.5303,-0.8267,-0.9204,-0.7302,-1.01,-0.6347,-0.8724,-0.97,-0.7829999999999999,-1.0588,-0.6902,-0.7814,-0.884,-0.6903,-0.9714,-0.5903,-0.8972,-0.99,-0.8011,-1.0826,-0.7103,-0.9107,-1.01,-0.8251,-1.0934,-0.73,-0.15,-0.1161,-0.285,0.0284,-0.435,0.1794,9.57,9.5604,9.4825,9.6407,9.4064,9.7174,820.3514,816.7461,787.9525,847.5163,760.8339,877.9755,6,griJHKs,39.93,-52.313,0.38675662,0.16295374,4669.74,118.145,77.48,7.066,-0.6463420425512261,1.53110777333679,6.166842650732739e-05,18.12280306563689,2.0541,0.12095,7.23,-0.8476422524922851,1.2331,0.0436,0.8130813081308129,0.029119732169021,2.13,-0.098,0.0061913282755887145,0.0,7.535455654779907,24.822894424018163,24.242665530686452
205928834,5.1837,4.217,6.3555,3.4277,15.9143,1.2933,1.2189,1.42,0.9817,1.5031,2.4344,2.4225,2.4425,2.4130000000000003,2.4524,11.341,11.0948,11.8566,10.0194,12.0762,-3.0597,-3.0756,-3.0438,-3.0872,-3.0137,0.5067,0.4554,0.5497,0.37,0.9854,0.6779,0.5788,0.7101,0.4874,1.2296,1.601,1.456,1.7098,1.29,2.2298,0.5999,0.5172,0.6497,0.41,1.1669,0.3004,0.2298,0.3298,0.1314,0.8097,0.1242,0.0786,0.1697,-0.01,0.6122,1.3191,1.17,1.4412,1.0096,1.9901,-1.0262,-1.07,-0.9795,-1.15,-0.5964,-1.5937,-1.63,-1.5314,-1.703,-1.2302,-1.6953,-1.75,-1.6409,-1.81,-1.3508,-1.7397,-1.8052,-1.6903,-1.85,-1.3929,-1.6481,-1.71,-1.6047,-1.7548,-1.2903,-1.7637,-1.83,-1.7194,-1.8706,-1.4103,-1.7765,-1.8466,-1.7302,-1.89,-1.4424,0.26,0.2633,0.2102,0.3348,0.1479,0.405,12.05,12.0443,12.0125,12.0772,11.978,12.1074,2570.396,2563.6722,2526.3875,2602.8363,2486.6225,2639.3023,6,griJHKs,43.382,-56.918,0.22176702,0.16931611,4423.29,146.615,34.98,3.975,-2.14807591050094,1.29694455527059,8.57524262481595e-06,0.28180277357077194,1.06925,0.10055,10.66,-1.62845072166365,0.395,0.0353,2.53525352535254,0.242287359884531,2.289,-0.19699999999999998,0.009080024662802095,0.0,11.168325100186625,44.2053552323674,42.86948623663759
205929054,4.3536,3.0711,6.5287,2.3632,10.1165,1.1887,1.0678,1.294,0.9682,1.4185,2.7711,2.7623,2.7824,2.7525,2.7917,7.3372,7.0372,7.621,6.7471,7.9069,-2.5311,-2.5445,-2.5187,-2.5563,-2.5053,1.1451,1.01,1.2749,0.91,1.4161,1.2084,1.07,1.3595,0.97,1.5218,1.8652,1.6922,2.0501,1.59,2.2716,1.1537,1.0042,1.2898,0.9038,1.4498,0.9197,0.782,1.05,0.69,1.2038,0.8042,0.67,0.9236,0.5812,1.0697,1.5889,1.43,1.7812,1.3144,1.9897,-0.2388,-0.3554,-0.1302,-0.4484,-0.0103,-0.7524,-0.8698,-0.6699,-0.9434,-0.5503,-0.825,-0.93,-0.7366,-1.01,-0.6273,-0.862,-0.9618,-0.7703,-1.05,-0.6697,-0.8054,-0.9102,-0.71,-0.99,-0.5954,-0.8888,-0.99,-0.7985,-1.07,-0.6909,-0.9032,-1.01,-0.8171,-1.09,-0.7090000000000001,0.02,0.0201,-0.1158,0.1649,-0.2819,0.2849,9.96,9.9627,9.8816,10.0325,9.7975,10.1044,981.748,982.9586,946.9348,1015.0848,910.9613,1049.2371,6,griJHKs,40.433,-52.935,-0.39363663,0.16767175,4909.53,125.833,73.3,7.176,-0.7843540351588821,1.3138158215078501,6.16976230125709e-05,10.5254329526247,1.7288,0.1131,6.53,-0.6701793733194991,1.1145,0.0588,0.9000900090009001,0.048988245378232,1.9669999999999999,-0.05,0.004541765666390918,0.0,6.777233053702983,28.08089316610111,23.958247278960894
205930631,4.3402,2.4266,6.2928,2.0654,14.8962,1.1096,0.9727,1.2979,0.7767,1.3865,2.4161,2.4032,2.4274,2.3925,2.4397,10.6753,10.1391,11.5093,9.1386,11.7494,-3.0506,-3.0738,-3.0277,-3.0824,-2.9938,0.1803,-0.15,0.3081,-0.13,0.7038,0.2218,-0.13,0.3646,-0.1034,0.7897,0.7716,0.39,0.9826,0.4078,1.4498,0.1682,-0.19,0.304,-0.1622,0.7301,-0.0388,-0.37,0.087,-0.35,0.4874,-0.1379,-0.45,-0.0207,-0.43,0.3662,0.5189,0.15,0.7068,0.17,1.1621,-1.1404,-1.41,-1.0267,-1.4142,-0.6902,-1.6144,-1.83,-1.4983,-1.8504,-1.2103,-1.6777,-1.89,-1.5663,-1.9168,-1.2903,-1.7085,-1.91,-1.5911,-1.9492,-1.3302,-1.6788,-1.89,-1.5617,-1.93,-1.2932,-1.7418,-1.95,-1.6333,-1.9866,-1.3703,-1.7585,-1.9672,-1.6504,-2.0074,-1.3899,0.25,0.2522,0.145,0.3998,-0.018000000000000002,0.635,13.505,13.4937,13.4375,13.5587,13.3825,13.7129,5023.4262,4997.2847,4869.6753,5149.2946,4747.8822,5528.2644,6,griJHKs,40.37300000000001,-52.701,-1.0475405999999998,0.16982578,4921.08,151.627,31.96,4.041,-3.97526030827217,1.08679580783408,8.540716829311571e-06,-2.0551723293004,1.9331,0.1626,,-1.6427460627686203,0.1893,0.0311,5.0555055505550595,0.890748418002509,1.949,-0.065,0.0040673167754898395,0.0,10.646813186043591,60.00568638245503,59.68586584078919
205930855,5.1766,4.0272,8.2725,2.9114,11.0874,1.0942,1.0138,1.2135,0.9375,1.3047,2.9513,2.9425,2.9610000000000003,2.9325,2.969,5.8046,5.5713,5.9973,5.42,6.2172,-2.2473,-2.2602,-2.2362,-2.2702,-2.2238,1.5948,1.49,1.7405,1.37,1.8444,1.6305,1.53,1.7998,1.41,1.9253,2.2397,2.15,2.4824,1.9992,2.6497,1.5674,1.47,1.7363,1.35,1.858,1.3514,1.25,1.5008,1.15,1.6256,1.2511,1.15,1.3879,1.05,1.4978,1.9691,1.87,2.1957,1.732,2.3698,0.217,0.1378,0.3498,0.0342,0.4297,-0.2747,-0.35,-0.1624,-0.43,-0.0839,-0.3509,-0.41,-0.2279,-0.49,-0.1532,-0.3766,-0.45,-0.2696,-0.53,-0.1975,-0.3311,-0.4,-0.2103,-0.49,-0.1403,-0.4047,-0.4708,-0.29,-0.564,-0.2299,-0.4143,-0.49,-0.3081,-0.57,-0.2352,0.09,0.1164,-0.045,0.235,-0.184,0.3549,9.915,9.9164,9.8375,9.9863,9.754,10.0474,961.6123,962.2252,927.8973,993.7193,892.8941,1022.0741,6,griJHKs,42.217,-55.244,-0.44780358,0.16610838,4955.67,138.939,110.28,10.019,-0.790551949709335,1.19409461722658,0.00018179265770099998,9.12946602326619,3.0959,0.09985,5.24,-0.191655909666567,1.1056,0.0444,0.9060906090609059,0.037042787360875996,1.9369999999999998,-0.042,0.008680889268017094,0.0,5.4000151903909375,18.245032450765084,15.79028643498765
205931354,14.1178,10.5925,18.7217,7.7055,20.1776,0.8762,0.8279,0.9408,0.8016,1.0074,2.3585,2.3475,2.3676,2.3375,2.3777,10.2289,9.9871,10.517999999999999,9.8175,10.8133,-3.0904,-3.0996,-3.0763,-3.1183,-3.0712,0.4753,0.39,0.5269,0.3046,0.5898,0.5361,0.45,0.6042,0.3578,0.6896,1.2194,1.1088,1.3301,0.99,1.4678,0.4741,0.3814,0.5297,0.29,0.6109,0.24,0.1534,0.2896,0.07,0.3612,0.1191,0.0412,0.1696,-0.0374,0.2297,0.9264,0.818,1.0298,0.71,1.1723,-0.9393,-1.01,-0.8983,-1.07,-0.8517,-1.4561,-1.518,-1.4103,-1.5896,-1.3902,-1.535,-1.5962,-1.4902,-1.65,-1.452,-1.5719,-1.636,-1.5299,-1.69,-1.4937,-1.5065,-1.57,-1.4603,-1.63,-1.4303,-1.6019999999999999,-1.6574,-1.5503,-1.7256,-1.5302,-1.6108,-1.6774,-1.5699,-1.73,-1.5325,0.0,-0.004,-0.0924,0.0749,-0.1803,0.1549,11.65,11.6529,11.6125,11.7023,11.5775,11.7517,2137.9617,2140.85,2101.357,2190.0609,2067.7588,2240.466,6,griJHKs,42.464,-55.523999999999994,-0.18713724,0.18129493,4923.81,145.238,28.11,3.877,-1.76483832495552,0.8734613013069491,6.91644184102316e-06,-0.31256547512559196,4.0646,0.05645,10.19,-1.6572325201946798,0.4451,0.0698,2.26522652265227,0.44859187314501503,1.963,-0.037000000000000005,0.008729917006906817,0.0,10.614576800327413,55.21455033948242,59.45673288433512
205931805,5.5652,3.5892,9.0831,2.541,16.3766,1.1246,0.9765,1.2704,0.855,1.4308,2.3314,2.3191,2.3424,2.3075,2.3529,11.9296,11.1532,12.5318,10.538,13.2416,-3.1784,-3.2013,-3.157,-3.2238,-3.1368,0.2835,0.11,0.4571,-0.01,0.674,0.439,0.2246,0.6097,0.0812,0.85,1.1986,0.9534,1.3901,0.79,1.7098,0.3746,0.15,0.5379,0.0186,0.7897,0.1152,-0.11,0.2559,-0.2308,0.4901,-0.0479,-0.2384,0.1097,-0.37,0.3132,0.9001,0.67,1.1079,0.49,1.4165,-1.1466,-1.3294,-1.0103,-1.45,-0.83,-1.7279,-1.8732,-1.5903,-1.99,-1.4357,-1.8089,-1.95,-1.6724,-2.0726,-1.5299,-1.8519,-1.99,-1.7141,-2.1088,-1.5702,-1.7909,-1.93,-1.6515,-2.0392,-1.4902,-1.8851,-2.03,-1.755,-2.1494,-1.6102,-1.8997,-2.0442,-1.7699,-2.15,-1.6141,0.22,0.2221,0.045,0.4034,-0.155,0.5895,10.765,10.7613,10.6529,10.8724,10.5465,10.9724,1422.3284,1419.933,1350.7346,1494.4513,1286.2043,1564.8994,6,griJHKs,43.157,-56.373999999999995,-0.35632373,0.16604134,4598.73,137.135,27.2,3.36,-1.1823356591624,1.26618999389065,4.85787184581679e-06,12.5902537693976,2.74695,0.14695,9.79,-1.6408420628127,0.7509999999999999,0.042,1.3351335133513402,0.07714714326257201,2.166,-0.138,0.007743073967104091,0.0,11.003952541788589,57.14706653714211,48.62275868324696
205933248,7.4218,4.9545,11.4701,3.7584,18.1183,1.0106,0.9103,1.127,0.8241,1.2279,2.6831,2.6725,2.6945,2.6625,2.7045,7.5087,7.2111,7.8755,6.8878,8.1287,-2.6304,-2.6442,-2.6162,-2.6586,-2.6037,1.1446,0.988,1.2698,0.89,1.4228,1.2226,1.05,1.3573,0.95,1.5351,1.9558,1.694,2.0697,1.57,2.2924,1.1628,0.985,1.2901,0.89,1.4694,0.915,0.7628,1.0498,0.6656,1.21,0.7999,0.65,0.9236,0.5532,1.0697,1.6605,1.41,1.7799,1.31,2.0268,-0.2626,-0.3962,-0.1503,-0.4734,-0.0103,-0.7889,-0.909,-0.6903,-0.99,-0.5796,-0.8631,-0.97,-0.7565,-1.0506,-0.6502,-0.8981,-1.01,-0.7985,-1.09,-0.6939,-0.8449,-0.97,-0.7503,-1.05,-0.6375,-0.9344,-1.0418,-0.8304,-1.1266,-0.7303,-0.9423,-1.05,-0.8375,-1.13,-0.7316,0.08,0.0987,-0.045,0.2744,-0.2131,0.4249,11.42,11.4125,11.3275,11.4984,11.2425,11.5826,1923.0918,1916.4202,1842.892,1993.7811,1772.1475,2072.6585,6,griJHKs,39.692,-51.458999999999996,-0.49918517,0.17735282,4831.72,144.417,60.22,6.369,-1.4989520039245599,1.1462577967116498,3.9610813990126796e-05,13.423490670062804,3.2578,0.10835,7.21,-0.912712173318685,0.5085,0.0442,1.97419741974197,0.184386602202756,2.0140000000000002,-0.07200000000000001,0.0072724573337914185,0.0,7.646966025077862,27.58843538327197,28.613823002388912
205934139,0.2811,0.26,0.4388,0.2427,0.6689,3.1703,2.679,3.3019,2.1908,3.483,2.3795,2.3675,2.3922,2.3529,2.4024,18.6242,17.4582,19.2607,16.0015,19.8585,-3.3183,-3.34,-3.2938,-3.3609,-3.2663,-1.0701,-1.13,-0.8221,-1.1862,-0.5303,-1.0502,-1.1146,-0.7704,-1.17,-0.4488,-0.3903,-0.5224,-0.1102,-0.616,0.2497,-1.1226,-1.19,-0.8447,-1.25,-0.527,-1.3232,-1.39,-1.0709,-1.43,-0.758,-1.4152,-1.47,-1.173,-1.51,-0.8774,-0.6631,-0.79,-0.3972,-0.87,-0.043,-2.4167,-2.47,-2.201,-2.51,-1.9338,-2.8541,-2.91,-2.6744,-2.95,-2.434,-2.9169,-2.97,-2.7344,-3.03,-2.5184,-2.9464,-3.01,-2.7762,-3.0604,-2.5502,-2.9017,-2.9604,-2.73,-3.01,-2.5041,-2.9742,-3.03,-2.7988,-3.09,-2.5860000000000003,-2.9851,-3.05,-2.8214,-3.09,-2.5899,0.18,0.1816,0.0079,0.3248,-0.2057,0.455,13.315,13.3209,13.2149,13.3874,13.0905,13.4324,4602.5648,4615.007000000001,4395.2138,4758.6791,4150.4958,4858.3428,6,griJHKs,41.037,-53.33600000000001,-0.44920835,0.16503481,4984.91,129.908,29.9,2.97,-3.70193241041263,3.10932527275317,4.344025706473651e-06,-1.92331095627639,0.1577,0.4913,9.99,-1.57759608444872,0.3998,0.0551,2.5082508250825097,0.407967224055108,1.921,-0.033,0.006727000121027231,0.0,10.187412895151462,192.29813416216146,57.53705562441145
