 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.6804 -0.4998 -0.3868 -0.3196 -0.2795 -0.2254 -0.1882 -0.1605 -0.1446 -0.1411
 -0.1514 -0.1748 -0.2086 -0.2499 -0.2969 -0.3500 -0.4091 -0.4716 -0.5344 -0.5980
 -1.9527 -1.8457 -1.7571 -1.6857 -1.6306 -1.5832 -1.5244 -1.4195 -1.2304 -0.9704
 -0.7202 -0.5305 -0.4040 -0.3265 -0.2798 -0.2232 -0.1892 -0.1638 -0.1487 -0.1450
 -0.1542 -0.1764 -0.2090 -0.2489 -0.2940 -0.3441 -0.3995 -0.4600 -0.5240 -0.5878
 -0.6521
 -1.7229 -1.6562 -1.5899 -1.5243 -1.4605 -1.3991 -1.3370 -1.2613 -1.1410 -0.9589
 -0.7445 -0.5573 -0.4229 -0.3354 -0.2812 -0.2192 -0.1881 -0.1655 -0.1520 -0.1487
 -0.1569 -0.1778 -0.2091 -0.2479 -0.2919 -0.3402 -0.3923 -0.4489 -0.5105 -0.5759
 -0.6408
 -1.5409 -1.4152 -1.3300 -1.2758 -1.2410 -1.2061 -1.1583 -1.0948 -1.0117 -0.8921
 -0.7342 -0.5700 -0.4365 -0.3431 -0.2827 -0.2133 -0.1843 -0.1646 -0.1534 -0.1513
 -0.1593 -0.1791 -0.2093 -0.2470 -0.2899 -0.3368 -0.3874 -0.4414 -0.4995 -0.5624
 -0.6291
 -1.4818 -1.3189 -1.1849 -1.0831 -1.0112 -0.9616 -0.9256 -0.8929 -0.8501 -0.7830
 -0.6832 -0.5601 -0.4420 -0.3495 -0.2850 -0.2071 -0.1785 -0.1618 -0.1529 -0.1525
 -0.1609 -0.1795 -0.2083 -0.2449 -0.2868 -0.3325 -0.3816 -0.4339 -0.4896 -0.5493
 -0.6129
 -1.4794 -1.2955 -1.1351 -1.0011 -0.8941 -0.8122 -0.7498 -0.6996 -0.6558 -0.6127
 -0.5625 -0.4962 -0.4165 -0.3404 -0.2800 -0.1999 -0.1708 -0.1566 -0.1501 -0.1516
 -0.1610 -0.1792 -0.2066 -0.2421 -0.2832 -0.3281 -0.3762 -0.4272 -0.4813 -0.5388
 -0.5996
 -1.5131 -1.3116 -1.1329 -0.9780 -0.8479 -0.7418 -0.6574 -0.5901 -0.5344 -0.4847
 -0.4379 -0.3920 -0.3446 -0.2969 -0.2677 -0.1917 -0.1612 -0.1490 -0.1450
